X,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,-1.200000e-03,2.000000e-06,
0,1.68e+00,1.64e-02,
1,1.72e+00,1.60e-02,
2,1.72e+00,1.60e-02,
3,1.64e+00,1.64e-02,
4,1.68e+00,1.56e-02,
5,1.72e+00,1.64e-02,
6,1.64e+00,1.60e-02,
7,1.72e+00,1.56e-02,
8,1.72e+00,1.60e-02,
9,1.64e+00,1.56e-02,
10,1.68e+00,1.60e-02,
11,1.68e+00,1.56e-02,
12,1.68e+00,1.56e-02,
13,1.64e+00,1.64e-02,
14,1.68e+00,1.56e-02,
15,1.60e+00,1.56e-02,
16,1.68e+00,1.56e-02,
17,1.60e+00,1.52e-02,
18,1.68e+00,1.56e-02,
19,1.60e+00,1.48e-02,
20,1.64e+00,1.52e-02,
21,1.68e+00,1.52e-02,
22,1.64e+00,1.52e-02,
23,1.60e+00,1.48e-02,
24,1.64e+00,1.48e-02,
25,1.60e+00,1.44e-02,
26,1.56e+00,1.48e-02,
27,1.64e+00,1.40e-02,
28,1.56e+00,1.44e-02,
29,1.64e+00,1.40e-02,
30,1.64e+00,1.44e-02,
31,1.56e+00,1.36e-02,
32,1.60e+00,1.40e-02,
33,1.52e+00,1.32e-02,
34,1.60e+00,1.40e-02,
35,1.52e+00,1.32e-02,
36,1.52e+00,1.36e-02,
37,1.60e+00,1.28e-02,
38,1.56e+00,1.32e-02,
39,1.48e+00,1.28e-02,
40,1.56e+00,1.32e-02,
41,1.48e+00,1.20e-02,
42,1.48e+00,1.28e-02,
43,1.56e+00,1.20e-02,
44,1.52e+00,1.24e-02,
45,1.44e+00,1.16e-02,
46,1.52e+00,1.20e-02,
47,1.44e+00,1.12e-02,
48,1.48e+00,1.16e-02,
49,1.40e+00,1.08e-02,
50,1.40e+00,1.12e-02,
51,1.48e+00,1.04e-02,
52,1.44e+00,1.08e-02,
53,1.36e+00,1.00e-02,
54,1.36e+00,1.04e-02,
55,1.44e+00,9.60e-03,
56,1.40e+00,1.00e-02,
57,1.32e+00,9.20e-03,
58,1.32e+00,1.00e-02,
59,1.40e+00,8.80e-03,
60,1.36e+00,9.20e-03,
61,1.28e+00,8.80e-03,
62,1.28e+00,9.20e-03,
63,1.36e+00,8.00e-03,
64,1.32e+00,8.40e-03,
65,1.24e+00,7.60e-03,
66,1.24e+00,8.00e-03,
67,1.32e+00,7.20e-03,
68,1.28e+00,7.60e-03,
69,1.20e+00,6.80e-03,
70,1.20e+00,7.20e-03,
71,1.28e+00,6.40e-03,
72,1.24e+00,6.80e-03,
73,1.16e+00,5.60e-03,
74,1.16e+00,6.40e-03,
75,1.20e+00,5.20e-03,
76,1.20e+00,6.00e-03,
77,1.12e+00,4.80e-03,
78,1.16e+00,5.20e-03,
79,1.08e+00,4.40e-03,
80,1.08e+00,4.80e-03,
81,1.16e+00,3.60e-03,
82,1.04e+00,4.00e-03,
83,1.12e+00,3.20e-03,
84,1.08e+00,3.60e-03,
85,1.00e+00,2.80e-03,
86,1.00e+00,3.20e-03,
87,1.04e+00,2.40e-03,
88,9.60e-01,2.80e-03,
89,1.04e+00,1.60e-03,
90,1.00e+00,2.00e-03,
91,9.20e-01,1.20e-03,
92,9.20e-01,1.60e-03,
93,1.00e+00,4.00e-04,
94,8.80e-01,1.20e-03,
95,9.60e-01,0.00e+00,
96,9.20e-01,4.00e-04,
97,8.40e-01,-4.00e-04,
98,8.40e-01,0.00e+00,
99,8.80e-01,-1.20e-03,
100,8.00e-01,-1.20e-03,
101,8.80e-01,-1.60e-03,
102,8.00e-01,-1.60e-03,
103,7.60e-01,-2.80e-03,
104,7.60e-01,-2.00e-03,
105,6.80e-01,-2.80e-03,
106,7.20e-01,-2.80e-03,
107,6.80e-01,-4.00e-03,
108,7.20e-01,-4.00e-03,
109,6.40e-01,-3.20e-03,
110,6.80e-01,-4.00e-03,
111,6.00e-01,-4.80e-03,
112,6.40e-01,-4.40e-03,
113,6.00e-01,-5.60e-03,
114,5.60e-01,-5.20e-03,
115,6.00e-01,-6.40e-03,
116,6.00e-01,-4.80e-03,
117,5.20e-01,-6.80e-03,
118,5.60e-01,-6.40e-03,
119,4.80e-01,-7.20e-03,
120,5.20e-01,-6.80e-03,
121,4.40e-01,-8.00e-03,
122,4.40e-01,-7.60e-03,
123,4.80e-01,-8.40e-03,
124,4.80e-01,-8.00e-03,
125,4.00e-01,-9.20e-03,
126,4.40e-01,-8.40e-03,
127,3.60e-01,-9.60e-03,
128,4.00e-01,-9.20e-03,
129,3.20e-01,-1.04e-02,
130,3.20e-01,-9.60e-03,
131,3.60e-01,-1.08e-02,
132,3.60e-01,-1.04e-02,
133,2.80e-01,-1.16e-02,
134,3.20e-01,-1.08e-02,
135,2.40e-01,-1.20e-02,
136,2.80e-01,-1.12e-02,
137,2.00e-01,-1.24e-02,
138,2.00e-01,-1.20e-02,
139,2.40e-01,-1.32e-02,
140,2.40e-01,-1.28e-02,
141,1.60e-01,-1.36e-02,
142,2.00e-01,-1.32e-02,
143,1.20e-01,-1.40e-02,
144,1.20e-01,-1.36e-02,
145,1.60e-01,-1.44e-02,
146,1.20e-01,-1.40e-02,
147,8.00e-02,-1.48e-02,
148,1.20e-01,-1.44e-02,
149,4.00e-02,-1.56e-02,
150,8.00e-02,-1.48e-02,
151,4.00e-02,-1.60e-02,
152,4.00e-02,-1.52e-02,
153,0.00e+00,-1.64e-02,
154,4.00e-02,-1.64e-02,
155,-4.00e-02,-1.56e-02,
156,-4.00e-02,-1.68e-02,
157,-8.00e-02,-1.60e-02,
158,-8.00e-02,-1.68e-02,
159,-4.00e-02,-1.72e-02,
160,-8.00e-02,-1.68e-02,
161,-1.20e-01,-1.76e-02,
162,-8.00e-02,-1.72e-02,
163,-1.60e-01,-1.76e-02,
164,-1.60e-01,-1.72e-02,
165,-1.20e-01,-1.80e-02,
166,-1.60e-01,-1.76e-02,
167,-2.00e-01,-1.80e-02,
168,-2.00e-01,-1.76e-02,
169,-2.80e-01,-1.80e-02,
170,-2.40e-01,-1.72e-02,
171,-2.80e-01,-1.80e-02,
172,-2.40e-01,-1.76e-02,
173,-3.20e-01,-1.72e-02,
174,-2.80e-01,-1.72e-02,
175,-3.20e-01,-1.64e-02,
176,-2.80e-01,-1.68e-02,
177,-3.60e-01,-1.60e-02,
178,-3.20e-01,-1.60e-02,
179,-4.00e-01,-1.52e-02,
180,-4.00e-01,-1.52e-02,
181,-3.60e-01,-1.40e-02,
182,-3.60e-01,-1.44e-02,
183,-4.40e-01,-1.32e-02,
184,-4.40e-01,-1.36e-02,
185,-4.00e-01,-1.20e-02,
186,-4.00e-01,-1.24e-02,
187,-4.80e-01,-1.08e-02,
188,-4.80e-01,-1.12e-02,
189,-4.40e-01,-1.00e-02,
190,-4.40e-01,-1.04e-02,
191,-5.20e-01,-9.20e-03,
192,-5.20e-01,-9.60e-03,
193,-4.80e-01,-8.40e-03,
194,-5.20e-01,-8.80e-03,
195,-5.60e-01,-7.60e-03,
196,-5.20e-01,-8.00e-03,
197,-5.60e-01,-6.80e-03,
198,-5.20e-01,-7.60e-03,
199,-6.00e-01,-6.40e-03,
200,-6.00e-01,-6.80e-03,
201,-5.20e-01,-6.00e-03,
202,-5.60e-01,-6.40e-03,
203,-6.40e-01,-5.20e-03,
204,-6.40e-01,-6.00e-03,
205,-5.60e-01,-4.80e-03,
206,-6.00e-01,-5.20e-03,
207,-6.40e-01,-4.40e-03,
208,-6.00e-01,-4.40e-03,
209,-6.80e-01,-4.80e-03,
210,-6.80e-01,-4.40e-03,
211,-6.00e-01,-3.60e-03,
212,-6.40e-01,-4.00e-03,
213,-7.20e-01,-3.20e-03,
214,-7.20e-01,-3.20e-03,
215,-6.40e-01,-3.60e-03,
216,-7.20e-01,-2.80e-03,
217,-6.40e-01,-3.60e-03,
218,-7.20e-01,-2.40e-03,
219,-6.80e-01,-3.20e-03,
220,-6.80e-01,-2.40e-03,
221,-7.60e-01,-2.80e-03,
222,-7.60e-01,-2.80e-03,
223,-6.80e-01,-2.00e-03,
224,-7.20e-01,-2.40e-03,
225,-7.60e-01,-1.60e-03,
226,-7.20e-01,-1.60e-03,
227,-7.60e-01,-2.00e-03,
228,-7.20e-01,-2.00e-03,
229,-8.00e-01,-1.20e-03,
230,-8.00e-01,-1.60e-03,
231,-7.20e-01,-1.20e-03,
232,-8.00e-01,-1.20e-03,
233,-7.20e-01,-1.60e-03,
234,-8.00e-01,-1.20e-03,
235,-7.60e-01,-8.00e-04,
236,-8.00e-01,-1.20e-03,
237,-7.60e-01,-8.00e-04,
238,-8.00e-01,-1.20e-03,
239,-7.60e-01,-4.00e-04,
240,-8.00e-01,-8.00e-04,
241,-7.60e-01,-1.20e-03,
242,-8.00e-01,-8.00e-04,
243,-7.60e-01,-8.00e-04,
244,-8.00e-01,-8.00e-04,
245,-7.60e-01,-8.00e-04,
246,-8.00e-01,-8.00e-04,
247,-7.60e-01,-4.00e-04,
248,-7.60e-01,-8.00e-04,
249,-8.40e-01,0.00e+00,
250,-8.40e-01,-8.00e-04,
251,-7.60e-01,-4.00e-04,
252,-7.60e-01,-8.00e-04,
253,-8.40e-01,-4.00e-04,
254,-8.00e-01,-8.00e-04,
255,-7.60e-01,-8.00e-04,
256,-8.40e-01,-1.20e-03,
257,-7.60e-01,-4.00e-04,
258,-7.60e-01,-4.00e-04,
259,-8.00e-01,-1.20e-03,
260,-7.60e-01,-8.00e-04,
261,-8.00e-01,-1.20e-03,
262,-7.60e-01,-8.00e-04,
263,-8.00e-01,-1.20e-03,
264,-8.00e-01,-1.20e-03,
265,-7.20e-01,-1.60e-03,
266,-7.20e-01,-1.20e-03,
267,-8.00e-01,-1.60e-03,
268,-8.00e-01,-2.00e-03,
269,-7.20e-01,-1.20e-03,
270,-7.20e-01,-1.60e-03,
271,-7.60e-01,-2.00e-03,
272,-7.20e-01,-1.60e-03,
273,-7.60e-01,-2.00e-03,
274,-7.60e-01,-2.00e-03,
275,-6.80e-01,-2.40e-03,
276,-7.60e-01,-2.00e-03,
277,-6.80e-01,-2.40e-03,
278,-7.60e-01,-2.00e-03,
279,-6.80e-01,-2.80e-03,
280,-7.20e-01,-2.40e-03,
281,-6.80e-01,-3.20e-03,
282,-7.20e-01,-2.80e-03,
283,-6.40e-01,-3.20e-03,
284,-7.20e-01,-2.80e-03,
285,-6.40e-01,-3.60e-03,
286,-6.80e-01,-3.20e-03,
287,-6.40e-01,-3.60e-03,
288,-6.80e-01,-3.20e-03,
289,-6.00e-01,-4.00e-03,
290,-6.80e-01,-3.60e-03,
291,-6.00e-01,-4.40e-03,
292,-6.40e-01,-4.00e-03,
293,-6.00e-01,-4.80e-03,
294,-6.40e-01,-4.40e-03,
295,-5.60e-01,-5.20e-03,
296,-6.40e-01,-4.80e-03,
297,-5.60e-01,-5.60e-03,
298,-6.00e-01,-4.80e-03,
299,-5.20e-01,-6.00e-03,
300,-5.20e-01,-5.20e-03,
301,-6.00e-01,-6.00e-03,
302,-5.60e-01,-5.60e-03,
303,-4.80e-01,-6.40e-03,
304,-5.60e-01,-6.00e-03,
305,-4.80e-01,-6.80e-03,
306,-4.80e-01,-6.40e-03,
307,-5.20e-01,-7.20e-03,
308,-5.20e-01,-6.80e-03,
309,-4.40e-01,-7.60e-03,
310,-4.40e-01,-7.20e-03,
311,-4.80e-01,-8.00e-03,
312,-4.80e-01,-7.60e-03,
313,-4.00e-01,-8.40e-03,
314,-4.40e-01,-8.00e-03,
315,-4.00e-01,-8.80e-03,
316,-4.40e-01,-8.40e-03,
317,-3.60e-01,-9.20e-03,
318,-3.60e-01,-8.80e-03,
319,-4.00e-01,-9.60e-03,
320,-4.00e-01,-1.00e-02,
321,-3.20e-01,-9.20e-03,
322,-3.60e-01,-9.60e-03,
323,-2.80e-01,-1.08e-02,
324,-2.80e-01,-1.00e-02,
325,-3.20e-01,-1.12e-02,
326,-3.20e-01,-1.04e-02,
327,-2.40e-01,-1.16e-02,
328,-2.40e-01,-1.12e-02,
329,-2.80e-01,-1.20e-02,
330,-2.00e-01,-1.16e-02,
331,-2.80e-01,-1.24e-02,
332,-2.00e-01,-1.20e-02,
333,-1.60e-01,-1.28e-02,
334,-1.60e-01,-1.24e-02,
335,-1.20e-01,-1.32e-02,
336,-1.60e-01,-1.28e-02,
337,-8.00e-02,-1.40e-02,
338,-1.20e-01,-1.32e-02,
339,-8.00e-02,-1.44e-02,
340,-8.00e-02,-1.36e-02,
341,-4.00e-02,-1.48e-02,
342,-8.00e-02,-1.44e-02,
343,0.00e+00,-1.52e-02,
344,-4.00e-02,-1.48e-02,
345,4.00e-02,-1.56e-02,
346,4.00e-02,-1.48e-02,
347,0.00e+00,-1.60e-02,
348,0.00e+00,-1.52e-02,
349,8.00e-02,-1.60e-02,
350,4.00e-02,-1.64e-02,
351,1.20e-01,-1.56e-02,
352,1.20e-01,-1.60e-02,
353,8.00e-02,-1.68e-02,
354,1.60e-01,-1.64e-02,
355,1.20e-01,-1.68e-02,
356,1.20e-01,-1.64e-02,
357,2.00e-01,-1.72e-02,
358,1.60e-01,-1.72e-02,
359,2.40e-01,-1.64e-02,
360,2.00e-01,-1.68e-02,
361,2.80e-01,-1.64e-02,
362,2.00e-01,-1.68e-02,
363,2.80e-01,-1.60e-02,
364,2.40e-01,-1.64e-02,
365,3.20e-01,-1.56e-02,
366,2.80e-01,-1.68e-02,
367,3.60e-01,-1.52e-02,
368,3.60e-01,-1.56e-02,
369,3.20e-01,-1.44e-02,
370,3.20e-01,-1.44e-02,
371,4.00e-01,-1.32e-02,
372,4.40e-01,-1.36e-02,
373,3.60e-01,-1.20e-02,
374,4.00e-01,-1.24e-02,
375,4.80e-01,-1.08e-02,
376,4.40e-01,-1.12e-02,
377,5.20e-01,-1.00e-02,
378,4.40e-01,-1.00e-02,
379,5.20e-01,-8.80e-03,
380,4.80e-01,-8.80e-03,
381,5.60e-01,-7.60e-03,
382,5.20e-01,-8.00e-03,
383,6.00e-01,-6.80e-03,
384,5.60e-01,-7.20e-03,
385,6.40e-01,-5.60e-03,
386,6.40e-01,-6.00e-03,
387,6.00e-01,-4.80e-03,
388,6.00e-01,-5.60e-03,
389,6.80e-01,-4.40e-03,
390,6.40e-01,-4.40e-03,
391,7.20e-01,-3.60e-03,
392,7.20e-01,-3.60e-03,
393,7.20e-01,-2.80e-03,
394,7.20e-01,-3.20e-03,
395,7.60e-01,-2.00e-03,
396,7.60e-01,-2.80e-03,
397,8.00e-01,-1.60e-03,
398,8.00e-01,-2.00e-03,
399,8.80e-01,-8.00e-04,
400,8.40e-01,-1.20e-03,
401,9.20e-01,0.00e+00,
402,8.40e-01,-4.00e-04,
403,9.20e-01,8.00e-04,
404,8.80e-01,0.00e+00,
405,9.60e-01,8.00e-04,
406,9.20e-01,8.00e-04,
407,1.00e+00,2.00e-03,
408,9.20e-01,2.00e-03,
409,1.00e+00,1.20e-03,
410,9.60e-01,2.00e-03,
411,1.04e+00,2.80e-03,
412,1.00e+00,2.40e-03,
413,1.08e+00,3.60e-03,
414,1.00e+00,3.20e-03,
415,1.08e+00,4.00e-03,
416,1.04e+00,3.60e-03,
417,1.12e+00,4.40e-03,
418,1.08e+00,4.00e-03,
419,1.16e+00,5.20e-03,
420,1.08e+00,4.40e-03,
421,1.16e+00,5.60e-03,
422,1.12e+00,5.20e-03,
423,1.20e+00,6.00e-03,
424,1.16e+00,5.60e-03,
425,1.24e+00,6.40e-03,
426,1.16e+00,6.00e-03,
427,1.24e+00,6.80e-03,
428,1.20e+00,6.40e-03,
429,1.28e+00,7.20e-03,
430,1.28e+00,6.80e-03,
431,1.20e+00,7.60e-03,
432,1.24e+00,7.60e-03,
433,1.32e+00,8.40e-03,
434,1.24e+00,7.60e-03,
435,1.36e+00,8.80e-03,
436,1.28e+00,8.40e-03,
437,1.36e+00,9.20e-03,
438,1.32e+00,8.80e-03,
439,1.40e+00,9.60e-03,
440,1.32e+00,9.20e-03,
441,1.40e+00,1.00e-02,
442,1.32e+00,9.20e-03,
443,1.44e+00,1.04e-02,
444,1.36e+00,9.60e-03,
445,1.44e+00,1.04e-02,
446,1.44e+00,1.00e-02,
447,1.36e+00,1.08e-02,
448,1.40e+00,1.04e-02,
449,1.48e+00,1.12e-02,
450,1.48e+00,1.08e-02,
451,1.40e+00,1.16e-02,
452,1.44e+00,1.08e-02,
453,1.52e+00,1.20e-02,
454,1.52e+00,1.20e-02,
455,1.44e+00,1.12e-02,
456,1.56e+00,1.24e-02,
457,1.48e+00,1.16e-02,
458,1.56e+00,1.20e-02,
459,1.48e+00,1.28e-02,
460,1.52e+00,1.24e-02,
461,1.56e+00,1.32e-02,
462,1.60e+00,1.32e-02,
463,1.52e+00,1.24e-02,
464,1.60e+00,1.36e-02,
465,1.52e+00,1.28e-02,
466,1.60e+00,1.36e-02,
467,1.52e+00,1.28e-02,
468,1.56e+00,1.28e-02,
469,1.64e+00,1.40e-02,
470,1.64e+00,1.40e-02,
471,1.56e+00,1.32e-02,
472,1.56e+00,1.40e-02,
473,1.64e+00,1.36e-02,
474,1.56e+00,1.36e-02,
475,1.64e+00,1.44e-02,
476,1.60e+00,1.44e-02,
477,1.68e+00,1.40e-02,
478,1.68e+00,1.40e-02,
479,1.60e+00,1.48e-02,
480,1.68e+00,1.48e-02,
481,1.60e+00,1.40e-02,
482,1.68e+00,1.48e-02,
483,1.60e+00,1.44e-02,
484,1.68e+00,1.44e-02,
485,1.60e+00,1.52e-02,
486,1.68e+00,1.44e-02,
487,1.64e+00,1.52e-02,
488,1.68e+00,1.52e-02,
489,1.64e+00,1.44e-02,
490,1.68e+00,1.52e-02,
491,1.68e+00,1.48e-02,
492,1.64e+00,1.48e-02,
493,1.72e+00,1.52e-02,
494,1.68e+00,1.52e-02,
495,1.72e+00,1.48e-02,
496,1.68e+00,1.48e-02,
497,1.72e+00,1.52e-02,
498,1.68e+00,1.52e-02,
499,1.72e+00,1.48e-02,
500,1.68e+00,1.52e-02,
501,1.72e+00,1.44e-02,
502,1.72e+00,1.52e-02,
503,1.64e+00,1.48e-02,
504,1.68e+00,1.52e-02,
505,1.68e+00,1.44e-02,
506,1.68e+00,1.48e-02,
507,1.64e+00,1.52e-02,
508,1.68e+00,1.52e-02,
509,1.68e+00,1.44e-02,
510,1.68e+00,1.48e-02,
511,1.64e+00,1.44e-02,
512,1.68e+00,1.48e-02,
513,1.68e+00,1.40e-02,
514,1.68e+00,1.44e-02,
515,1.60e+00,1.48e-02,
516,1.64e+00,1.48e-02,
517,1.60e+00,1.36e-02,
518,1.64e+00,1.44e-02,
519,1.60e+00,1.36e-02,
520,1.60e+00,1.44e-02,
521,1.64e+00,1.36e-02,
522,1.64e+00,1.40e-02,
523,1.60e+00,1.32e-02,
524,1.64e+00,1.40e-02,
525,1.56e+00,1.32e-02,
526,1.60e+00,1.36e-02,
527,1.56e+00,1.28e-02,
528,1.60e+00,1.36e-02,
529,1.56e+00,1.28e-02,
530,1.60e+00,1.28e-02,
531,1.56e+00,1.32e-02,
532,1.60e+00,1.24e-02,
533,1.52e+00,1.28e-02,
534,1.56e+00,1.28e-02,
535,1.52e+00,1.20e-02,
536,1.52e+00,1.24e-02,
537,1.56e+00,1.16e-02,
538,1.56e+00,1.24e-02,
539,1.48e+00,1.16e-02,
540,1.52e+00,1.20e-02,
541,1.48e+00,1.08e-02,
542,1.52e+00,1.16e-02,
543,1.48e+00,1.08e-02,
544,1.52e+00,1.12e-02,
545,1.44e+00,1.04e-02,
546,1.48e+00,1.08e-02,
547,1.44e+00,1.00e-02,
548,1.48e+00,1.08e-02,
549,1.40e+00,1.00e-02,
550,1.44e+00,9.60e-03,
551,1.40e+00,1.04e-02,
552,1.44e+00,1.00e-02,
553,1.36e+00,9.20e-03,
554,1.36e+00,9.60e-03,
555,1.40e+00,8.80e-03,
556,1.40e+00,9.20e-03,
557,1.32e+00,8.00e-03,
558,1.32e+00,8.80e-03,
559,1.40e+00,8.00e-03,
560,1.36e+00,8.40e-03,
561,1.28e+00,7.20e-03,
562,1.32e+00,8.00e-03,
563,1.28e+00,6.80e-03,
564,1.32e+00,7.60e-03,
565,1.24e+00,6.80e-03,
566,1.28e+00,7.20e-03,
567,1.24e+00,6.00e-03,
568,1.28e+00,6.80e-03,
569,1.20e+00,5.60e-03,
570,1.20e+00,6.00e-03,
571,1.24e+00,5.20e-03,
572,1.24e+00,5.60e-03,
573,1.16e+00,4.80e-03,
574,1.20e+00,5.20e-03,
575,1.12e+00,4.00e-03,
576,1.12e+00,4.80e-03,
577,1.16e+00,4.00e-03,
578,1.16e+00,4.00e-03,
579,1.08e+00,3.20e-03,
580,1.12e+00,4.00e-03,
581,1.08e+00,2.80e-03,
582,1.04e+00,3.20e-03,
583,1.08e+00,2.40e-03,
584,1.08e+00,2.80e-03,
585,1.00e+00,1.60e-03,
586,1.00e+00,2.00e-03,
587,1.04e+00,1.20e-03,
588,1.00e+00,1.60e-03,
589,9.60e-01,8.00e-04,
590,1.00e+00,8.00e-04,
591,9.20e-01,0.00e+00,
592,9.20e-01,4.00e-04,
593,9.60e-01,-4.00e-04,
594,9.60e-01,0.00e+00,
595,8.80e-01,-8.00e-04,
596,9.20e-01,-8.00e-04,
597,8.40e-01,-1.60e-03,
598,8.80e-01,-1.60e-03,
599,8.00e-01,-2.00e-03,
600,8.00e-01,-2.00e-03,
601,8.40e-01,-2.80e-03,
602,7.60e-01,-2.40e-03,
603,8.40e-01,-3.20e-03,
604,8.40e-01,-3.20e-03,
605,7.20e-01,-4.00e-03,
606,7.60e-01,-3.60e-03,
607,6.80e-01,-4.80e-03,
